,tim,aus,eur,nez,unk,bra,can,chi,hnk,ind,kor,mex,saf,sng,den,jpn,mal,nor,swe,srl,swi,twn,tha
3935,2015-02-02,1.2790999999999999,0.8821,1.3691,0.66549999999999998,2.7086000000000001,1.2577,6.2594000000000003,7.7530000000000001,61.68,1099.6099999999999,14.881500000000001,11.5185,1.3512999999999999,6.5648,117.33,3.629,7.6258999999999997,8.2932000000000006,132.19999999999999,0.92620000000000002,31.620000000000001,32.57
3936,2015-02-03,1.2925,0.87239999999999995,1.371,0.66100000000000003,2.7016,1.2452000000000001,6.2572999999999999,7.7534999999999998,61.670000000000002,1096.0599999999999,14.7515,11.406499999999999,1.3469,6.4954999999999998,117.48,3.629,7.5442,8.2264999999999997,132.19999999999999,0.9234,31.5,32.609999999999999
3937,2015-02-04,1.2885,0.87580000000000002,1.3567,0.65749999999999997,2.7403,1.2549999999999999,6.2472000000000003,7.7516999999999996,61.729999999999997,1086.79,14.7935,11.4375,1.3472,6.5187999999999997,117.58,3.5569999999999999,7.5492999999999997,8.2527000000000008,132.19999999999999,0.92379999999999995,31.460000000000001,32.600000000000001
3938,2015-02-05,1.2816000000000001,0.87470000000000003,1.353,0.65390000000000004,2.7305999999999999,1.2419,6.2515999999999998,7.7518000000000002,61.729999999999997,1087.05,14.747999999999999,11.2705,1.3449,6.5113000000000003,117.40000000000001,3.569,7.5206999999999997,8.2521000000000004,132.19999999999999,0.92479999999999996,31.489999999999998,32.590000000000003
3939,2015-02-06,1.2808999999999999,0.88260000000000005,1.3585,0.65590000000000004,2.7681,1.2524,6.2416999999999998,7.7523999999999997,61.700000000000003,1097.26,14.9175,11.500500000000001,1.3512999999999999,6.5669000000000004,119.16,3.54,7.5929000000000002,8.3890999999999991,132.87,0.92279999999999995,31.579999999999998,32.619999999999997
3940,2015-02-09,1.2799,0.88370000000000004,1.3486,0.65720000000000001,2.7871999999999999,1.2447999999999999,6.2466999999999997,7.7533000000000003,62.100000000000001,1096.4000000000001,14.808999999999999,11.593,1.3540000000000001,6.5773000000000001,118.7,3.5600000000000001,7.6154000000000002,8.3604000000000003,132.80000000000001,0.92579999999999996,31.59,32.600000000000001
3941,2015-02-10,1.2851999999999999,0.88370000000000004,1.349,0.65569999999999995,2.8304,1.2527999999999999,6.2404999999999999,7.7541000000000002,62.329999999999998,1098.6099999999999,14.952999999999999,11.704000000000001,1.3552999999999999,6.5777999999999999,119.31999999999999,3.5779999999999998,7.5728,8.3312000000000008,132.80000000000001,0.92630000000000001,31.559999999999999,32.630000000000003
3942,2015-02-11,1.2965,0.88500000000000001,1.3546,0.65649999999999997,2.8723999999999998,1.2635000000000001,6.2422000000000004,7.7545999999999999,62.409999999999997,1108.1900000000001,15.102499999999999,11.8645,1.3609,6.5858999999999996,120.38,3.5960000000000001,7.6529999999999996,8.3890999999999991,132.80000000000001,0.92879999999999996,31.620000000000001,32.659999999999997
3943,2015-02-12,1.2882,0.87639999999999996,1.3401000000000001,0.6502,2.8224999999999998,1.2464,6.2439999999999998,7.7552000000000003,62.299999999999997,1100.8699999999999,14.890499999999999,11.692,1.3555999999999999,6.5247999999999999,118.72,3.605,7.6527000000000003,8.4169,132.80000000000001,0.92830000000000001,31.309999999999999,32.600000000000001
3944,2015-02-13,1.2867,0.87660000000000005,1.339,0.64959999999999996,2.8273000000000001,1.2448999999999999,6.2398999999999996,7.7553000000000001,62.039999999999999,1097.2,14.872999999999999,11.630000000000001,1.3543000000000001,6.5239000000000003,118.7,3.5779999999999998,7.5679999999999996,8.4039000000000001,132.80000000000001,0.93079999999999996,31.34,32.590000000000003
3946,2015-02-17,1.2794000000000001,0.87760000000000005,1.3292999999999999,0.65149999999999997,2.8290000000000002,1.2401,6.2545999999999999,7.7584,62.140000000000001,1107.3299999999999,14.885,11.631,1.3560000000000001,6.5331000000000001,118.98999999999999,3.5830000000000002,7.5376000000000003,8.3330000000000002,132.90000000000001,0.93459999999999999,31.600000000000001,32.590000000000003
3947,2015-02-18,1.2857000000000001,0.88170000000000004,1.3300000000000001,0.64810000000000001,2.8466999999999998,1.2456,6.2545999999999999,7.7584,62.25,1112.8199999999999,14.961,11.682,1.3603000000000001,6.5637999999999996,119.19,3.6179999999999999,7.5274999999999999,8.4149999999999991,132.80000000000001,0.9446,31.670000000000002,32.579999999999998
3948,2015-02-19,1.2804,0.87780000000000002,1.3257000000000001,0.6472,2.8578000000000001,1.2484,6.2545999999999999,7.7572999999999999,62.079999999999998,1110.6900000000001,14.936999999999999,11.6225,1.3575999999999999,6.5350999999999999,118.84,3.6179999999999999,7.5736999999999997,8.3966999999999992,132.84999999999999,0.94720000000000004,31.739999999999998,32.549999999999997
3949,2015-02-20,1.2766999999999999,0.87939999999999996,1.3272999999999999,0.65000000000000002,2.8773,1.2503,6.2545999999999999,7.7576999999999998,62.189999999999998,1110.0599999999999,15.0625,11.622999999999999,1.3591,6.5563000000000002,118.68000000000001,3.6179999999999999,7.5255999999999998,8.3782999999999994,132.90000000000001,0.94189999999999996,31.760000000000002,32.539999999999999
3950,2015-02-23,1.2808999999999999,0.88139999999999996,1.327,0.64659999999999995,2.8687999999999998,1.2577,6.2545999999999999,7.7568000000000001,62.149999999999999,1108.25,15.077999999999999,11.625,1.3583000000000001,6.5774999999999997,118.88,3.633,7.6067999999999998,8.4141999999999992,132.90000000000001,0.94940000000000002,31.75,32.539999999999999
3951,2015-02-24,1.2806999999999999,0.88439999999999996,1.3411999999999999,0.64790000000000003,2.8462000000000001,1.2601,6.2545999999999999,7.7557,62.07,1108.05,14.9755,11.538500000000001,1.3591,6.5974000000000004,119.13,3.6400000000000001,7.6144999999999996,8.4192999999999998,132.90000000000001,0.9516,31.649999999999999,32.549999999999997
3952,2015-02-25,1.2661,0.88,1.3249,0.6452,2.8656000000000001,1.2418,6.2591000000000001,7.7565,61.840000000000003,1101.53,14.919,11.444000000000001,1.3540000000000001,6.5731000000000002,118.88,3.6030000000000002,7.5540000000000003,8.3040000000000003,132.90000000000001,0.9496,31.43,32.520000000000003
3953,2015-02-26,1.2794000000000001,0.89190000000000003,1.3236000000000001,0.64829999999999999,2.8805999999999998,1.2490000000000001,6.2584,7.7549999999999999,61.740000000000002,1100.3299999999999,14.9465,11.5,1.3561000000000001,6.6605999999999996,119.36,3.5819999999999999,7.6402000000000001,8.3893000000000004,132.90000000000001,0.95399999999999996,31.41,32.350000000000001
3954,2015-02-27,1.2804,0.8931,1.3232999999999999,0.64770000000000005,2.8618000000000001,1.2505999999999999,6.2694999999999999,7.7558999999999996,61.670000000000002,1100.6500000000001,14.939,11.686500000000001,1.3613999999999999,6.6649000000000003,119.72,3.6099999999999999,7.6619000000000002,8.3554999999999993,133,0.95130000000000003,31.440000000000001,32.340000000000003
3955,2015-03-02,1.2853000000000001,0.89370000000000005,1.3292999999999999,0.65059999999999996,2.8765000000000001,1.2535000000000001,6.2720000000000002,7.7545000000000002,61.869999999999997,1101.46,14.9895,11.749000000000001,1.365,6.6582999999999997,120.06,3.6299999999999999,7.6959,8.3427000000000007,132.90000000000001,0.95530000000000004,31.399999999999999,32.340000000000003
3956,2015-03-03,1.2755000000000001,0.89190000000000003,1.321,0.64970000000000006,2.8967000000000001,1.2450000000000001,6.2740999999999998,7.7537000000000003,61.759999999999998,1095.6500000000001,14.935,11.766,1.3615999999999999,6.6463999999999999,119.47,3.6240000000000001,7.6924000000000001,8.2612000000000005,132.90000000000001,0.95899999999999996,31.350000000000001,32.350000000000001
3957,2015-03-04,1.2786,0.90329999999999999,1.3186,0.65510000000000002,2.9790000000000001,1.2439,6.2701000000000002,7.7544000000000004,62.299999999999997,1100.2,15.0825,11.823,1.3677999999999999,6.7333999999999996,119.76000000000001,3.6444999999999999,7.8102,8.3539999999999992,132.90000000000001,0.96399999999999997,31.420000000000002,32.409999999999997
3958,2015-03-05,1.2882,0.90859999999999996,1.3393999999999999,0.65659999999999996,2.9961000000000002,1.2482,6.2657999999999996,7.7560000000000002,62.259999999999998,1100.1099999999999,15.180999999999999,11.814500000000001,1.3713,6.7710999999999997,120.22,3.6480000000000001,7.7416,8.3582999999999998,132.90000000000001,0.97360000000000002,31.440000000000001,32.420000000000002
3959,2015-03-06,1.2967,0.92120000000000002,1.3577999999999999,0.66390000000000005,3.0600999999999998,1.2615000000000001,6.2619999999999996,7.7565,62.450000000000003,1110.3599999999999,15.448,12.0555,1.3789,6.8628999999999998,120.93000000000001,3.6509999999999998,7.8978000000000002,8.4993999999999996,132.90000000000001,0.98460000000000003,31.59,32.57
3960,2015-03-09,1.296,0.92200000000000004,1.3587,0.66239999999999999,3.1015000000000001,1.2598,6.2634999999999996,7.7599999999999998,62.670000000000002,1114.1800000000001,15.4635,12.090999999999999,1.3792,6.8699000000000003,121.17,3.677,7.9360999999999997,8.4875000000000007,132.94999999999999,0.98729999999999996,31.52,32.590000000000003
3961,2015-03-10,1.3093999999999999,0.93400000000000005,1.3751,0.66290000000000004,3.1273,1.2633000000000001,6.2614999999999998,7.7601000000000004,62.710000000000001,1123.3199999999999,15.5815,12.333500000000001,1.3879999999999999,6.9602000000000004,121.2,3.7000000000000002,8.0967000000000002,8.5531000000000006,132.90000000000001,0.99960000000000004,31.66,32.700000000000003
3962,2015-03-11,1.3189,0.94550000000000001,1.3854,0.66910000000000003,3.0880999999999998,1.2763,6.2613000000000003,7.7647000000000004,62.759999999999998,1131.3299999999999,15.461,12.276,1.3862000000000001,7.0518999999999998,121.5,3.6970000000000001,8.1874000000000002,8.6257000000000001,132.90000000000001,1.0074000000000001,31.710000000000001,32.880000000000003
3963,2015-03-12,1.2979000000000001,0.94210000000000005,1.3508,0.67079999999999995,3.1246999999999998,1.2692000000000001,6.2614000000000001,7.7685000000000004,62.439999999999998,1120.1300000000001,15.366,12.262499999999999,1.3793,7.0244999999999997,121.28,3.6890000000000001,8.1053999999999995,8.6099999999999994,132.90000000000001,1.0034000000000001,31.579999999999998,32.829999999999998
3964,2015-03-13,1.3104,0.95020000000000004,1.3643000000000001,0.67769999999999997,3.2605,1.2803,6.2584999999999997,7.7686000000000002,63.060000000000002,1135.7,15.4985,12.4655,1.391,7.0872999999999999,121.17,3.6869999999999998,8.1921999999999997,8.6706000000000003,132.90000000000001,1.0046999999999999,31.710000000000001,32.920000000000002
3965,2015-03-16,1.3062,0.9456,1.3532,0.67569999999999997,3.2204000000000002,1.2763,6.2619999999999996,7.7653999999999996,62.799999999999997,1129.6199999999999,15.422499999999999,12.42,1.3892,7.0568,121.3,3.7035,8.2575000000000003,8.6341000000000001,132.90000000000001,1.0074000000000001,31.629999999999999,32.909999999999997
3966,2015-03-17,1.3131999999999999,0.94299999999999995,1.3675999999999999,0.67820000000000003,3.2631999999999999,1.2768999999999999,6.2489999999999997,7.7632000000000003,62.640000000000001,1127.6900000000001,15.425000000000001,12.387499999999999,1.3894,7.0338000000000003,121.28,3.6960000000000002,8.2919999999999998,8.6722999999999999,132.90000000000001,1.004,31.579999999999998,32.939999999999998
3967,2015-03-18,1.3067,0.93959999999999999,1.3581000000000001,0.68089999999999995,3.2747000000000002,1.2770999999999999,6.2289000000000003,7.758,62.689999999999998,1127.0899999999999,15.4285,12.326499999999999,1.3895,7.0042,120.92,3.706,8.3523999999999994,8.7505000000000006,132.90000000000001,0.99519999999999997,31.48,32.840000000000003
3968,2015-03-19,1.3127,0.9415,1.3556999999999999,0.67889999999999995,3.2930999999999999,1.2743,6.1955,7.7595999999999998,62.560000000000002,1121.21,15.3055,12.3285,1.3895999999999999,7.0140000000000002,120.90000000000001,3.7025000000000001,8.0920000000000005,8.6891999999999996,133.09999999999999,0.99209999999999998,31.48,32.759999999999998
3969,2015-03-20,1.2887999999999999,0.92659999999999998,1.3236000000000001,0.67010000000000003,3.2206000000000001,1.2593000000000001,6.2037000000000004,7.7591999999999999,62.469999999999999,1113.8699999999999,15.050000000000001,12.039999999999999,1.3823000000000001,6.9086999999999996,120.28,3.7290000000000001,8.0431000000000008,8.6442999999999994,133.09999999999999,0.97660000000000002,31.41,32.609999999999999
3970,2015-03-23,1.2742,0.91510000000000002,1.3118000000000001,0.66949999999999998,3.1596000000000002,1.2515000000000001,6.2134999999999998,7.7550999999999997,62.219999999999999,1106.6800000000001,14.9565,11.903,1.3669,6.8228999999999997,119.73999999999999,3.6945000000000001,7.8837000000000002,8.4981000000000009,133.09999999999999,0.96679999999999999,31.280000000000001,32.490000000000002
3971,2015-03-24,1.2707999999999999,0.91679999999999995,1.3103,0.67249999999999999,3.1534,1.2509999999999999,6.2046000000000001,7.7561,62.399999999999999,1104.2,14.945,11.836,1.3677999999999999,6.8409000000000004,119.90000000000001,3.6469999999999998,7.8650000000000002,8.5137,133.09999999999999,0.95860000000000001,31.239999999999998,32.520000000000003
3972,2015-03-25,1.2728999999999999,0.91020000000000001,1.3101,0.67049999999999998,3.1608999999999998,1.2513000000000001,6.2115999999999998,7.7553999999999998,62.350000000000001,1099.72,14.933,11.855,1.3677999999999999,6.7980999999999998,119.37,3.6644999999999999,7.8314000000000004,8.4697999999999993,133.09999999999999,0.95740000000000003,31.239999999999998,32.490000000000002
3973,2015-03-26,1.2762,0.91579999999999995,1.3186,0.67369999999999997,3.1768000000000001,1.2468999999999999,6.2103000000000002,7.7544000000000004,62.829999999999998,1103.5899999999999,15.0855,11.922000000000001,1.3677999999999999,6.8380000000000001,119.01000000000001,3.657,7.8802000000000003,8.5548000000000002,132.90000000000001,0.96140000000000003,31.210000000000001,32.520000000000003
3974,2015-03-27,1.2897000000000001,0.91820000000000002,1.3228,0.67210000000000003,3.2412000000000001,1.2579,6.2145000000000001,7.7534000000000001,62.5,1103.5999999999999,15.172000000000001,12.015499999999999,1.3682000000000001,6.8574999999999999,119.15000000000001,3.6829999999999998,7.9595000000000002,8.5763999999999996,132.90000000000001,0.95860000000000001,31.190000000000001,32.530000000000001
3975,2015-03-30,1.3080000000000001,0.9244,1.3308,0.67600000000000005,3.2515000000000001,1.2686999999999999,6.2065000000000001,7.7549000000000001,62.520000000000003,1106.3900000000001,15.249000000000001,12.1355,1.375,6.9036,120.11,3.7115,8.0300999999999991,8.5928000000000004,132.90000000000001,0.96779999999999999,31.280000000000001,32.57
3976,2015-03-31,1.3115000000000001,0.93100000000000005,1.3360000000000001,0.6734,3.1842999999999999,1.2681,6.1989999999999998,7.7539999999999996,62.310000000000002,1107.71,15.244999999999999,12.138500000000001,1.3721000000000001,6.9551999999999996,119.95999999999999,3.702,8.0512999999999995,8.6267999999999994,132.94999999999999,0.97119999999999995,31.239999999999998,32.549999999999997
3977,2015-04-01,1.3131999999999999,0.92869999999999997,1.3403,0.67459999999999998,3.1547000000000001,1.2609999999999999,6.1976000000000004,7.7523999999999997,62.140000000000001,1098.0999999999999,15.113,11.961,1.3633999999999999,6.9382000000000001,119.62,3.6974999999999998,8.0069999999999997,8.6475000000000009,132.90000000000001,0.96709999999999996,31.239999999999998,32.469999999999999
3978,2015-04-02,1.3217000000000001,0.91959999999999997,1.3364,0.67379999999999995,3.1373000000000002,1.2584,6.1967999999999996,7.7525000000000004,62.130000000000003,1089.49,15.063499999999999,11.973000000000001,1.3574999999999999,6.8722000000000003,119.73999999999999,3.669,7.9831000000000003,8.6348000000000003,132.90000000000001,0.95779999999999998,31.050000000000001,32.460000000000001
3979,2015-04-03,1.3080000000000001,0.90990000000000004,1.3167,0.6704,3.1200000000000001,1.2464999999999999,6.1929999999999996,7.7515999999999998,61.990000000000002,1085.6500000000001,14.8025,11.7765,1.3492,6.8019999999999996,118.95999999999999,3.6680000000000001,7.9191000000000003,8.5341000000000005,132.90000000000001,0.95040000000000002,30.870000000000001,32.380000000000003
3980,2015-04-06,1.306,0.90839999999999999,1.3149,0.66849999999999998,3.0960999999999999,1.2450000000000001,6.1929999999999996,7.7525000000000004,62.159999999999997,1083.3800000000001,14.8225,11.734,1.3507,6.7904,119.05,3.6299999999999999,7.9025999999999996,8.5030000000000001,132.90000000000001,0.95240000000000002,30.879999999999999,32.420000000000002
3981,2015-04-07,1.3079000000000001,0.92169999999999996,1.3321000000000001,0.67310000000000003,3.1105,1.2487999999999999,6.1955,7.7515000000000001,62.229999999999997,1093.76,14.92,11.8575,1.3593,6.8867000000000003,120.36,3.6345000000000001,8.0654000000000003,8.6507000000000005,132.90000000000001,0.96399999999999997,31.059999999999999,32.579999999999998
3982,2015-04-08,1.2962,0.9244,1.3192999999999999,0.67010000000000003,3.0851999999999999,1.2507999999999999,6.202,7.7503000000000002,62.219999999999999,1093.77,14.906499999999999,11.814500000000001,1.3546,6.9070999999999998,119.95999999999999,3.6269999999999998,8.0358999999999998,8.6488999999999994,132.90000000000001,0.96340000000000003,31.079999999999998,32.57
3983,2015-04-09,1.2977000000000001,0.93710000000000004,1.3236000000000001,0.67849999999999999,3.0345,1.258,6.2050000000000001,7.7499000000000002,62.18,1093.8,15.055,11.904,1.3583000000000001,7.0022000000000002,120.31999999999999,3.6269999999999998,8.1059000000000001,8.7517999999999994,133,0.97540000000000004,31.239999999999998,32.539999999999999
3984,2015-04-10,1.3030999999999999,0.94359999999999999,1.3277000000000001,0.68269999999999997,3.0783999999999998,1.2596000000000001,6.2081999999999997,7.7499000000000002,62.210000000000001,1093.1300000000001,15.167,11.993499999999999,1.3668,7.0517000000000003,120.29000000000001,3.6631999999999998,8.1127000000000002,8.8179999999999996,132.90000000000001,0.98070000000000002,31.23,32.509999999999998
3985,2015-04-13,1.3193999999999999,0.94499999999999995,1.3426,0.68220000000000003,3.1156999999999999,1.2603,6.2152000000000003,7.75,62.380000000000003,1100.4100000000001,15.311,12.109500000000001,1.3731,7.0602999999999998,120.31999999999999,3.7050000000000001,8.0943000000000005,8.8155999999999999,132.90000000000001,0.97799999999999998,31.329999999999998,32.530000000000001
3986,2015-04-14,1.3091999999999999,0.93700000000000006,1.327,0.67610000000000003,3.0779000000000001,1.2476,6.2112999999999996,7.7518000000000002,62.25,1090.76,15.2135,11.994,1.359,6.9976000000000003,119.26000000000001,3.6989999999999998,7.9347000000000003,8.7452000000000005,132.90000000000001,0.97119999999999995,31.210000000000001,32.460000000000001
3987,2015-04-15,1.3141,0.94379999999999997,1.3268,0.67649999999999999,3.0571000000000002,1.2378,6.2037000000000004,7.7521000000000004,62.340000000000003,1095.0699999999999,15.361000000000001,12.172000000000001,1.3605,7.0465999999999998,119.23,3.7029999999999998,7.8993000000000002,8.7929999999999993,132.90000000000001,0.97209999999999996,31.23,32.43
3988,2015-04-16,1.2827,0.93089999999999995,1.3050999999999999,0.67010000000000003,3.0179999999999998,1.2205999999999999,6.1947000000000001,7.7515999999999998,62.280000000000001,1086.8900000000001,15.215999999999999,11.965,1.3535999999999999,6.9474999999999998,119.18000000000001,3.6539999999999999,7.7676999999999996,8.5960000000000001,132.90000000000001,0.95840000000000003,31.100000000000001,32.409999999999997
3989,2015-04-17,1.286,0.92759999999999998,1.3013999999999999,0.66930000000000001,3.0638999999999998,1.2224999999999999,6.1976000000000004,7.7510000000000003,62.479999999999997,1081.99,15.319000000000001,12.067,1.3467,6.9210000000000003,119.02,3.6240000000000001,7.8368000000000002,8.6481999999999992,132.90000000000001,0.95279999999999998,31.050000000000001,32.32
3990,2015-04-20,1.2942,0.92910000000000004,1.3043,0.67059999999999997,3.0446,1.2202999999999999,6.2013999999999996,7.75,63.07,1081.27,15.394,12.0945,1.3476999999999999,6.9324000000000003,119.27,3.6200000000000001,7.8586,8.6700999999999997,132.90000000000001,0.95430000000000004,31.07,32.390000000000001
3991,2015-04-21,1.2918000000000001,0.92949999999999999,1.3004,0.66920000000000002,3.0329999999999999,1.2274,6.2009999999999996,7.7500999999999998,62.920000000000002,1081.54,15.381,12.112,1.3499000000000001,6.9352,119.45,3.6313,7.8395000000000001,8.6279000000000003,132.90000000000001,0.95279999999999998,31.079999999999998,32.350000000000001
3992,2015-04-22,1.2867999999999999,0.93210000000000004,1.3026,0.66549999999999998,2.9988000000000001,1.2250000000000001,6.1927000000000003,7.75,62.960000000000001,1080.6400000000001,15.4275,12.205,1.3461000000000001,6.9546000000000001,119.90000000000001,3.6099999999999999,7.9044999999999996,8.7232000000000003,132.90000000000001,0.96619999999999995,31.059999999999999,32.369999999999997
3993,2015-04-23,1.2849999999999999,0.92569999999999997,1.3184,0.66459999999999997,2.9807000000000001,1.2148000000000001,6.1974999999999998,7.7495000000000003,63.270000000000003,1080,15.330500000000001,12.18,1.3447,6.9061000000000003,119.69,3.6219999999999999,7.8483999999999998,8.6500000000000004,133.09999999999999,0.95499999999999996,31.030000000000001,32.43
3994,2015-04-24,1.278,0.91949999999999998,1.3156000000000001,0.65890000000000004,2.9630999999999998,1.2168000000000001,6.1929999999999996,7.7499000000000002,63.549999999999997,1075.8499999999999,15.3825,12.105499999999999,1.3314999999999999,6.8605999999999998,118.98,3.5819999999999999,7.7770000000000001,8.6310000000000002,132.90000000000001,0.95330000000000004,30.68,32.57
3995,2015-04-27,1.2724,0.91810000000000003,1.3075000000000001,0.65639999999999998,2.9049,1.2105999999999999,6.2184999999999997,7.7499000000000002,63.340000000000003,1071.01,15.317500000000001,11.9785,1.3275999999999999,6.8494000000000002,119.12,3.5655000000000001,7.7167000000000003,8.6007999999999996,132.90000000000001,0.95340000000000003,30.440000000000001,32.600000000000001
3996,2015-04-28,1.2473000000000001,0.91080000000000005,1.2931999999999999,0.65239999999999998,2.9001999999999999,1.2020999999999999,6.2035,7.7504999999999997,63.049999999999997,1063.03,15.218500000000001,11.81,1.3180000000000001,6.7969999999999997,118.8,3.5539999999999998,7.6528999999999998,8.5333000000000006,132.90000000000001,0.95379999999999998,30.420000000000002,32.619999999999997
3997,2015-04-29,1.2399,0.89490000000000003,1.2925,0.64580000000000004,2.9392999999999998,1.1955,6.1989000000000001,7.7504,63.380000000000003,1066.48,15.167999999999999,11.718500000000001,1.3170999999999999,6.6773999999999996,118.83,3.5579999999999998,7.4722,8.3051999999999992,132.90000000000001,0.93579999999999997,30.370000000000001,32.869999999999997
3998,2015-04-30,1.2710999999999999,0.89590000000000003,1.3172999999999999,0.65239999999999998,3.0121000000000002,1.2116,6.2018000000000004,7.7512999999999996,63.579999999999998,1076.74,15.3855,11.935499999999999,1.3261000000000001,6.6871999999999998,119.86,3.5600000000000001,7.5679999999999996,8.3778000000000006,133.09999999999999,0.94099999999999995,30.640000000000001,33.030000000000001
3999,2015-05-01,1.2799,0.89329999999999998,1.3298000000000001,0.66059999999999997,3.0145,1.2191000000000001,6.2018000000000004,7.7508999999999997,63.630000000000003,1080.22,15.565,12.065,1.3292999999999999,6.6692,120.20999999999999,3.5600000000000001,7.6247999999999996,8.3931000000000004,133.09999999999999,0.93400000000000005,30.699999999999999,33.200000000000003
4000,2015-05-04,1.2757000000000001,0.89729999999999999,1.3280000000000001,0.66149999999999998,3.0720000000000001,1.2108000000000001,6.2084999999999999,7.7530000000000001,63.640000000000001,1081.1900000000001,15.512,12.045500000000001,1.3329,6.6986999999999997,120.25,3.5600000000000001,7.5800999999999998,8.3676999999999992,133.09999999999999,0.93569999999999998,30.710000000000001,33.310000000000002
4001,2015-05-05,1.2593000000000001,0.89490000000000003,1.3222,0.65880000000000005,3.0585,1.2038,6.2058,7.7518000000000002,63.310000000000002,1080.46,15.340999999999999,12.004,1.3329,6.6795999999999998,119.87,3.6099999999999999,7.5858999999999996,8.3671000000000006,132.90000000000001,0.92620000000000002,30.629999999999999,33.340000000000003
4002,2015-05-06,1.2492000000000001,0.88139999999999996,1.331,0.65600000000000003,3.0485000000000002,1.2007000000000001,6.2000999999999999,7.7518000000000002,63.57,1077.23,15.294499999999999,11.977499999999999,1.3243,6.5795000000000003,119.42,3.5699999999999998,7.4202000000000004,8.2187999999999999,133.30000000000001,0.91500000000000004,30.600000000000001,33.25
4003,2015-05-07,1.2636000000000001,0.88629999999999998,1.343,0.65690000000000004,3.0390000000000001,1.2139,6.2062999999999997,7.7538999999999998,64.079999999999998,1093.55,15.3325,12.0405,1.3331,6.6148999999999996,119.73999999999999,3.5924999999999998,7.4558999999999997,8.2680000000000007,133.30000000000001,0.91959999999999997,30.780000000000001,33.549999999999997
4004,2015-05-08,1.2636000000000001,0.88959999999999995,1.3351,0.64700000000000002,2.9807999999999999,1.2085999999999999,6.2084000000000001,7.7535999999999996,63.729999999999997,1087.28,15.121,11.9215,1.329,6.6380999999999997,119.78,3.5950000000000002,7.4501999999999997,8.2105999999999995,133.30000000000001,0.9274,30.68,33.539999999999999
4005,2015-05-11,1.266,0.89749999999999996,1.3605,0.64129999999999998,3.0385,1.2107000000000001,6.2085999999999997,7.7534999999999998,63.960000000000001,1095.3900000000001,15.285500000000001,12.082000000000001,1.3361000000000001,6.6973000000000003,120.05,3.5985,7.5605000000000002,8.2949999999999999,133.30000000000001,0.93440000000000001,30.789999999999999,33.710000000000001
4006,2015-05-12,1.2517,0.88970000000000005,1.3555999999999999,0.63759999999999994,3.0223,1.1987000000000001,6.2085999999999997,7.7527999999999997,64.189999999999998,1093.8099999999999,15.298,12.042999999999999,1.3335999999999999,6.6395,119.8,3.6150000000000002,7.4720000000000004,8.3021999999999991,133.5,0.92659999999999998,30.73,33.700000000000003
4007,2015-05-13,1.2318,0.87939999999999996,1.3354999999999999,0.63500000000000001,3.0265,1.1950000000000001,6.2042999999999999,7.7516999999999996,63.880000000000003,1089.72,15.2385,11.875999999999999,1.3239000000000001,6.5617000000000001,119.09,3.5964999999999998,7.3597000000000001,8.2085000000000008,133.5,0.91620000000000001,30.640000000000001,33.509999999999998
4008,2015-05-14,1.2373000000000001,0.87970000000000004,1.3332999999999999,0.63429999999999997,2.9910000000000001,1.1991000000000001,6.2012999999999998,7.7504999999999997,63.469999999999999,1089.46,15.116,11.821999999999999,1.3199000000000001,6.5659999999999998,119.2,3.5800000000000001,7.3829000000000002,8.2530999999999999,133.40000000000001,0.91459999999999997,30.550000000000001,33.5
4009,2015-05-15,1.2418,0.875,1.3352999999999999,0.63400000000000001,2.9779,1.2009000000000001,6.2050999999999998,7.7504999999999997,63.359999999999999,1083.05,14.997,11.7645,1.3194999999999999,6.532,119.36,3.5619999999999998,7.3113000000000001,8.2173999999999996,133.40000000000001,0.91739999999999999,30.420000000000002,33.479999999999997
4010,2015-05-18,1.2498,0.88070000000000004,1.3516999999999999,0.63780000000000003,3.012,1.2150000000000001,6.2041000000000004,7.7519999999999998,63.659999999999997,1088.1900000000001,15.128,11.852,1.3258000000000001,6.5724999999999998,119.81999999999999,3.5680000000000001,7.3807999999999998,8.2200000000000006,133.30000000000001,0.92300000000000004,30.469999999999999,33.390000000000001
4011,2015-05-19,1.2628999999999999,0.89680000000000004,1.3597999999999999,0.64419999999999999,3.0175000000000001,1.2213000000000001,6.2064000000000004,7.7519,63.799999999999997,1093.9400000000001,15.191000000000001,11.913,1.3348,6.6871999999999998,120.58,3.5899999999999999,7.5117000000000003,8.3355999999999995,133.5,0.93669999999999998,30.5,33.490000000000002
4012,2015-05-20,1.2695000000000001,0.90259999999999996,1.3708,0.64329999999999998,3.0308000000000002,1.2212000000000001,6.2035999999999998,7.7521000000000004,63.75,1097.6199999999999,15.19,11.8705,1.3380000000000001,6.7310999999999996,121.28,3.6124999999999998,7.5869999999999997,8.3599999999999994,133.5,0.9395,30.539999999999999,33.609999999999999
4013,2015-05-21,1.2677,0.89880000000000004,1.3661000000000001,0.6381,3.0430999999999999,1.2201,6.1958000000000002,7.7534000000000001,63.509999999999998,1092.4100000000001,15.257999999999999,11.839499999999999,1.3362000000000001,6.7007000000000003,121.06,3.5941000000000001,7.5469999999999997,8.3158999999999992,133.59999999999999,0.93459999999999999,30.43,33.399999999999999
